siteName,taxonPercent,siteLatitude,siteLongitude,siteAltitude,siteID,depth,thickness,age,ageOld,ageYoung,ageType,age (Calander Years BP),chronologyID,taxonSum,pollenSum,countedInLevel,totalInLevel,datasetID,datasetType,collectionUnitType,precip1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmax1,tmean1,tmax2,tmin2,tmean2,tmax3,tmin3,tmean3,tmin4,tmax4,tmean4,tmin5,tmax5,tmean5,tmin6,tmax6,tmean6,tmin7,tmax7,tmean7,tmin8,tmax8,tmean8,tmin9,tmax9,tmean9,tmin10,tmax10,tmean10,tmin11,tmax11,tmean11,tmin12,tmax12,tmean12
Dragonfly Lake,46.59863946,60.812585,-135.341245,760,13477,87,,1236,1458,1064,Radiocarbon years BP,,11740,137,294,10,15,20281,pollen,Core,15.30000019,13.69999981,13.40000057,7,11,31.10000038,37.90000153,31.5,22.60000038,15,18.70000076,14.60000038,-24.64999962,-15.25,-19.94999981,-9.979999542,-20.6099987,-15.29499912,-3.869999886,-15.80999947,-9.839999676,-7.829999924,3.470000029,-2.179999948,-1.99000001,10.59000015,4.300000072,2.24000001,16.14999962,9.194999814,4.389999866,17.60000038,10.99500012,2.649999857,15.56999969,9.109999776,-1.480000019,9.539999962,4.029999971,-6.489999771,1.529999971,-2.4799999,-16.27000046,-8.069999695,-12.17000008,-22.04999924,-13.11999989,-17.58499956
Lac Martyne,44.37869822,56.783333,-64.833333,365,1653,60,,1222,,,Radiocarbon years BP,,794,150,338,10,14,1709,pollen,Core,56.40000153,42,46.90000153,39.90000153,34.79999924,58.5,87.80000305,83.90000153,74.09999847,64.30000305,72.20000458,58.60000229,-27.86999893,-18.02000046,-22.94499969,-16.79999924,-27.21999931,-22.00999928,-11.19999981,-21.85000038,-16.5250001,-13.84000015,-4,-8.920000076,-4.639999866,3.149999857,-0.745000005,0.919999957,10.85999966,5.889999807,5.21999979,15.47999954,10.34999967,4.449999809,13.7699995,9.109999657,0.349999994,7.869999886,4.10999994,-5.079999924,0.719999969,-2.179999977,-13.14999962,-5.859999657,-9.504999638,-22.82999992,-13.73999977,-18.28499985
R Lake,61.84971098,54.305556,-84.558333,147,1993,80,,1211,,,Radiocarbon years BP,,1053,214,346,13,15,2068,pollen,Core,21.89999962,21.10000038,18.39999962,25.80000114,34.60000229,63.29999924,81.90000153,72.59999847,74.30000305,53.10000229,37.5,26.70000076,-30.40999985,-19.92000008,-25.16499996,-17.18000031,-29.4299984,-23.30499935,-8.659999847,-22.31999969,-15.48999977,-11.7699995,-0.50999999,-6.139999747,-2.480000019,8.159999847,2.839999914,4.789999962,15.86999989,10.32999992,9.029999733,20.36999893,14.69999933,8.720000267,19.18999863,13.95499945,4.420000076,12.90999985,8.664999962,-1.449999928,5.339999676,1.944999874,-11.55999947,-4.619999886,-8.089999676,-23.84000015,-14.85999966,-19.3499999
Border Beacon,56.70731707,55.333333,-63.2,470,297,1415,,1208,,,Radiocarbon years BP,,130,186,328,12,15,303,pollen,Core,52.79999924,43.60000229,47.90000153,43.60000229,37.79999924,63.79999924,104.4000015,98.5,81.09999847,71.59999847,79.40000153,54.70000076,-25.56999969,-15.85999966,-20.71499968,-14.97999954,-25.54999924,-20.26499939,-10.2699995,-21.15999985,-15.71499968,-14.69999981,-3.869999886,-9.284999847,-5.75,2.549999952,-1.600000024,0.029999999,10.42999935,5.229999675,5.179999828,15.10999966,10.14499974,4.239999771,13.32999992,8.784999847,0.01,7.919999599,3.9649998,-5.199999809,1.049999952,-2.074999928,-12.59999943,-5.099999905,-8.849999666,-21.26000023,-12.46000004,-16.86000013
Daumont,44.64285714,54.883333,-69.4,607,533,30,1,1203,,,Radiocarbon years BP,,295,250,560,22,36,549,pollen,Core,39.70000076,32.40000153,38,35.5,45.40000153,74.59999847,107.0999985,99.09999847,89.09999847,61.70000076,52.29999924,44.70000076,-30,-19.10000038,-24.55000019,-17.13999939,-29.14999962,-23.1449995,-10.05999947,-23.26999855,-16.66499901,-13.81999969,-2.210000038,-8.014999866,-4.089999676,5.199999809,0.555000067,2.919999838,13.25999928,8.089999557,7.599999905,16.97999954,12.28999972,6.659999847,15.19999981,10.92999983,1.929999948,9.109999657,5.519999802,-3.949999809,1.919999957,-1.014999926,-12.71000004,-5.710000038,-9.210000038,-24.05999947,-14.88999939,-19.47499943
Candelabra Lake,40.84507042,61.683333,-130.65,1040,329,51,1,1202,,,Radiocarbon years BP,,175,145,355,16,22,336,pollen,Core,20.5,19,16.80000114,10.90000057,21.39999962,44.70000076,59.60000229,47,29.80000114,19.5,23.39999962,16.89999962,-30.93999863,-20.68999863,-25.81499863,-14.78999996,-26.79999924,-20.7949996,-7.5,-20.95999908,-14.22999954,-10.67000008,1.459999919,-4.605000079,-2.589999914,9.199999809,3.304999948,1.809999943,15.53999996,8.674999952,3.970000029,17.22999954,10.59999979,2.319999933,15.00999928,8.664999604,-1.129999995,8.929999352,3.899999678,-7.289999962,0.439999998,-3.424999982,-20.69999886,-11.63999939,-16.16999912,-27.09999847,-17.61999893,-22.3599987
"Ennadai Lake, 1972 Site",53.18471338,61.244444,-100.951389,325,782,12.5,,1194,,,Radiocarbon years BP,,364,167,314,11,12,802,pollen,Section,10.90000057,6.200000286,13.80000019,19.10000038,20.60000038,35.60000229,59.79999924,49.90000153,50.79999924,37.90000153,18.30000114,13.40000057,-36.02999878,-27.68999863,-31.8599987,-26.01000023,-35.22999954,-30.61999989,-20.02000046,-30.9299984,-25.47499943,-20.09000015,-8.550000191,-14.32000017,-8.510000229,0.680000007,-3.915000111,1.139999986,10.92999935,6.034999669,7.739999771,16.75,12.24499989,6.449999809,14.42999935,10.43999958,0.07,6.619999886,3.344999943,-8.859999657,-2.269999981,-5.564999819,-22.27999878,-14,-18.13999939,-30.57999992,-22.44999886,-26.51499939
Gravel Ridge,63.52583587,55.033333,-62.633333,565,948,770,,1193,,,Radiocarbon years BP,,459,209,329,14,18,978,pollen,Core,56.10000229,48.40000153,59,53,44.79999924,71.20000458,104.2000046,89.40000153,74.20000458,64,72.20000458,56.10000229,-27.26999855,-16.55999947,-21.91499901,-15.36999989,-26.96999931,-21.1699996,-9.679999352,-21.30999947,-15.49499941,-13.94999981,-2.829999924,-8.389999867,-5.099999905,3.689999819,-0.705000043,0.319999993,11.03999996,5.679999977,5.359999657,15.81999969,10.58999968,5.039999962,14.56999969,9.804999828,1.339999914,9.670000076,5.504999995,-3.899999857,2.809999943,-0.544999957,-12.11999989,-4.079999924,-8.099999905,-22.06999969,-12.34999943,-17.20999956
Caribou Hill,72.28571429,55.666667,-63.25,475,334,620,,1189,,,Radiocarbon years BP,,182,253,350,11,17,341,pollen,Core,52.70000076,44.10000229,57.20000076,51.10000229,43.60000229,67.30000305,98.90000153,87.90000153,72.20000458,62.90000153,69.30000305,52.70000076,-27.84000015,-17.25,-22.54500008,-16.15999985,-27.54999924,-21.85499954,-10.56999969,-22.02999878,-16.29999924,-14.56999969,-3.449999809,-9.009999752,-5.5,3.099999905,-1.200000048,0.049999997,10.68999958,5.369999789,5.039999962,15.36999989,10.20499992,4.730000019,14.07999992,9.404999971,1.120000005,9.309999466,5.214999735,-4.21999979,2.369999886,-0.924999952,-12.5,-4.489999771,-8.494999886,-22.44999886,-12.80999947,-17.62999916
Lac Mélèze,60.8365019,65.216667,-126.116667,650,1677,50,,1185,,,Radiocarbon years BP,,812,320,526,11,17,1733,pollen,Core,17.5,15.10000038,12,12.90000057,18.70000076,42.5,53.10000229,51.70000076,28.30000114,23.70000076,15.80000019,15.10000038,-33.68000031,-25.38999939,-29.53499985,-23.22999954,-32.88000107,-28.05500031,-15.78999996,-28.34999847,-22.06999922,-16.27999878,-3.220000029,-9.749999404,-3,8.599999428,2.799999714,5.779999733,17.18000031,11.48000002,8.579999924,19.76000023,14.17000008,6.119999886,16.60000038,11.36000013,-0.099999994,8.819999695,4.35999985,-9.409999847,-2.779999971,-6.094999909,-24.30999947,-16.51000023,-20.40999985,-30.94999886,-23.15999985,-27.05499935
